"blog_text","header","url","user","date","popularity","like_fave","share_rtwt","id","like_fav_group","shr_rtwt_group","source","polarity","polarity_confidence","subjectivity","subjectivity_confidence"
"today and tomorrow   last two days to vote at north terrace  am  pm   voting booths are in hub and on barr smith lawns  remember student id","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/375417037012893697","@AdelUniUnion","5:36 PM - 4 Sep 2013","[u'Retweet:1', u'Retweeted:1']",NA,1,761,"None","Low","twitter","neutral",0.998331250364839,"objective",0.999994850353382
"today at   pm pride    adelaidesrc invite all staff   students to meet in memorial for dr george duncan  details","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/597569945992462338","@AdelUniUnion","6:12 PM - 10 May 2015","[]",NA,NA,173,"None","None","twitter","neutral",0.709476947365292,"objective",1
"today im heading to roseworthy campus to visit the vet students associations bbq and talk about  unionauu services there  keen as a bean","twitter_hashtag_AdelUniUnion","https://twitter.com/ameliatbriggs/status/570729295678607360","@ameliatbriggs","3:37 PM - 25 Feb 2015","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,380,"Low","Low","twitter","neutral",0.674063200080187,"objective",0.999999968259956
"today is nacho march o from   pm   pm on the union lawns at roseworthy campus  members eat free  everyone else    pic twitter com tydwysh nb","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/448962556921536512","@AdelUniUnion","4:19 PM - 26 Mar 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,633,"None","Low","twitter","neutral",0.997249895031097,"objective",0.99999999999958
"today is the last day to enjoy our procrastination station in  uahubcentral  dont strain your brain  take a break  pic twitter com mgbys zlil","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/609158451063881729","@AdelUniUnion","5:41 PM - 11 Jun 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,135,"None","Low","twitter","neutral",0.702698713986047,"subjective",0.999999999999371
"today is the last day to enter the cover competition for our      student diary  detail here   pic twitter com  kowmoayr","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/526545601073147904","@AdelUniUnion","6:27 PM - 26 Oct 2014","[]",NA,NA,480,"None","None","twitter","neutral",0.99584272617776,"objective",0.99999999999869
"today we are screening that aussie classic crocodile dundee  details   #auuaussiefilmfest pic twitter com ai jjhsenu","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573698289817681920","@AdelUniUnion","8:15 PM - 5 Mar 2015","[]",NA,NA,363,"None","None","twitter","neutral",0.995735520985663,"subjective",1
"tomorrow        pm is dj n dog day on tavern lawns at roseworthy  free hot dogs for members so bring your union card     for non members","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/377622213731840000","@AdelUniUnion","7:38 PM - 10 Sep 2013","[]",NA,NA,750,"None","None","twitter","neutral",0.743820723718151,"objective",0.999991746641935
"tomorrow     march  #brannuedae plays in our #auuaussiefilmfest  details and or rsvps here   pic twitter com ifiohtpvgd","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575917204031471617","@AdelUniUnion","12:12 AM - 12 Mar 2015","[]",NA,NA,319,"None","None","twitter","neutral",0.996943745727772,"objective",0.999999999999958
"tomorrow #thesapphires will be screening at the #auuaussiefest       pm in napier g    free popcorn for members  pic twitter com houjgwn","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/580976762118545410","@AdelUniUnion","11:17 PM - 25 Mar 2015","[]",NA,NA,280,"None","None","twitter","neutral",0.996872983410606,"objective",0.999999999985381
"tomorrow is the last day to get early bird tickets to #atthecloisters  just      includes dinner","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/615433548649005056","@AdelUniUnion","1:16 AM - 29 Jun 2015","[]",NA,NA,123,"None","None","twitter","neutral",0.710974512338372,"objective",0.99999999984169
"tomorrows #auuaussiefilmfest session  red dog         rsvp   free entry popcorn for members","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/578424235619581952","@AdelUniUnion","10:14 PM - 18 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,291,"None","Low","twitter","neutral",0.947133610779579,"objective",0.966022719077302
"tomorrows theme is tune in  a day full of craft  creativity and great acoustic music  with headline act  thelmaplum #uaoweek","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/569732890612740096","@AdelUniUnion","9:38 PM - 22 Feb 2015","[u'Retweet:1', u'Retweeted:1', u'Like:3', u'Liked:3']",3,1,405,"Medium","Low","twitter","positive",0.90720472064309,"subjective",0.999999443400547
"tonight  pm adelaide uni band comp final at unibar    finalist bands will battle it out to represent our uni at the state final  free entry","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/373267977137057792","@AdelUniUnion","7:16 PM - 29 Aug 2013","[]",NA,NA,772,"None","None","twitter","neutral",0.958232608008493,"subjective",1
"tonight we celebrate our    th bday  heres a snap of the women students club tennis picnic      from the archives  pic twitter com vusae bmsj","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/668571606386499584","@AdelUniUnion","3:27 PM - 22 Nov 2015","[u'Retweet:3', u'Retweeted:3', u'Like:5', u'Liked:5']",5,3,12,"Medium","Medium","twitter","neutral",0.994102911037594,"subjective",1
"too  too good  asta world #atthecloisters pic twitter com  vzobjt  c","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/627098167348105218","@AdelUniUnion","5:47 AM - 31 Jul 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,94,"Low","Low","twitter","neutral",0.90705751212476,"objective",0.866003119041357
"tuesday    oct is stress less day at #waitecampus       am     pm   free breakfast  free massage  fun   relaxation  pic twitter com  hwlq izjq","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/522575934025515010","@AdelUniUnion","7:33 PM - 15 Oct 2014","[u'Retweet:2', u'Retweeted:2']",NA,2,485,"None","Low","twitter","positive",0.565290216601331,"objective",1
"tuesdays    thursdays  are breakfast clubs days  come grab a free bite in the fix lounge  thanks to src and student care  until       am","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/600424140487593985","@AdelUniUnion","3:14 PM - 18 May 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,165,"None","Low","twitter","positive",0.891862370570193,"objective",1
"tuned in to  triplej  andy bull   feature act for our august  st event at the cloisters   will be on  triplejmornings within the hour","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/486660083464798209","@AdelUniUnion","4:56 PM - 8 Jul 2014","[]",NA,NA,611,"None","None","twitter","neutral",0.877691102423452,"subjective",0.919274311403965
"uh oh dundee just asked al from die hard what tribe his is from  probably not okay  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573758209422331905","@AdelUniUnion","12:13 AM - 6 Mar 2015","[]",NA,NA,348,"None","None","twitter","negative",0.997566153155514,"subjective",1
"uni adelaide musicians  last chance  register now for the #nationalcampusbandcompetition  closes      pm tonight  pic twitter com rczy r oob","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/501667438887317504","@AdelUniUnion","2:50 AM - 19 Aug 2014","[]",NA,NA,552,"None","None","twitter","neutral",0.999896106137878,"objective",1
"uni of adelaide merch is on sale today   tomorrow in  uahubcentral   roseworthy   waite  #endofyearsale pic twitter com ybjoaqdqrt","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/526947018673909760","@AdelUniUnion","9:02 PM - 27 Oct 2014","[]",NA,NA,476,"None","None","twitter","neutral",0.994337326818567,"objective",0.999998999735622
"uni one direction #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583528555889303554","@AdelUniUnion","12:17 AM - 2 Apr 2015","[]",NA,NA,225,"None","None","twitter","neutral",0.796381129266504,"subjective",0.917027386688241
"uni work builds up fast  adelaide metro can get you to uni while you find that extra bit of time","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/446845927383265280","@AdelUniUnion","8:09 PM - 20 Mar 2014","[]",NA,NA,637,"None","None","twitter","negative",0.437110298257123,"subjective",1
"uni work builds up fast  find that extra bit of time while adelaide metro gets you to uni   pic twitter com atanfnkien","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575178806903730180","@AdelUniUnion","11:18 PM - 9 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,329,"None","Low","twitter","neutral",0.983108119130227,"subjective",1
"unibarberella #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575920450582134784","@AdelUniUnion","12:25 AM - 12 Mar 2015","[]",NA,NA,310,"None","None","twitter","neutral",0.736385699646588,"objective",0.532441123582759
"unibarcade fire #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583522305361321984","@AdelUniUnion","11:52 PM - 1 Apr 2015","[]",NA,NA,247,"None","None","twitter","neutral",0.673296753606364,"objective",0.999998065178898
"uniofadelaide #duckling update  current status   adorable pic twitter com skd in zni","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/529797094588964864","@AdelUniUnion","4:47 PM - 4 Nov 2014","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,463,"Low","Low","twitter","neutral",0.983317002257753,"objective",0.999999999941799
"union members at waite remember to pick up your freebie filled welcome back packs from the waite union office  this is the last week","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/366755494859243522","@AdelUniUnion","7:58 PM - 11 Aug 2013","[]",NA,NA,784,"None","None","twitter","positive",0.700530264131852,"subjective",0.997575369820866
"union membership   #atthecloisters ticket   all these goodies for just      visit the isc welcome centre for yours  pic twitter com dxoillfjyq","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/623365837391425536","@AdelUniUnion","10:36 PM - 20 Jul 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,117,"None","Low","twitter","neutral",0.986447046914391,"subjective",1
"union membership gets you discounts on training too  what do you use it for  #auulove pic twitter com lx  tjk lx","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/609189719545544705","@AdelUniUnion","7:45 PM - 11 Jun 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,134,"None","Low","twitter","neutral",0.996260856263212,"subjective",1
"union reception at north terrace will be closed tomorrow  doors will re open    am monday morning","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/619027211941613568","@AdelUniUnion","11:16 PM - 8 Jul 2015","[]",NA,NA,119,"None","None","twitter","neutral",0.985403788474498,"objective",0.987694824321605
"unionauu heaven can waite #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/heatherbray6/status/575921238297735168","@heatherbray6","12:28 AM - 12 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,308,"None","Low","twitter","positive",0.487948162970995,"objective",0.997495439551488
"unionauu supplying the goods  #quality pic twitter com   jxyfmpv","twitter_hashtag_AdelUniUnion","https://twitter.com/_amylamey/status/628815293532409856","@_amylamey","11:30 PM - 4 Aug 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,86,"Low","Low","twitter","neutral",0.984675905895405,"objective",0.999999999899396
"unionauu the name of the roseworthy #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/heatherbray6/status/575921667391754240","@heatherbray6","12:30 AM - 12 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,305,"None","Low","twitter","neutral",0.848063897106507,"objective",0.981874445404714
"unionauus sala student art exhibition is up until the end of the day in  uahubcentral  dont miss it  pic twitter com nsxccgj bk","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/505132784935907328","@AdelUniUnion","4:20 PM - 28 Aug 2014","[]",NA,NA,539,"None","None","twitter","neutral",0.854503840835821,"subjective",1
"universities need to work on real world issues  #auspol","twitter_hashtag_AdelUniUnion","https://twitter.com/australian/status/669954381232631809","@australian","11:02 AM - 26 Nov 2015","[u'Retweet:12', u'Retweeted:12', u'Like:10', u'Liked:10']",10,12,5,"High","High","twitter","negative",0.507465061074835,"subjective",0.909124526598613
"up for an experience of a lifetime  apply now  pic twitter com   ga  y sd","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/454418625835696128","@AdelUniUnion","5:40 PM - 10 Apr 2014","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,621,"Low","Low","twitter","neutral",0.98651867313322,"objective",0.977631038539232
"urrbrae house mafia #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583527075522281472","@AdelUniUnion","12:11 AM - 2 Apr 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,230,"Low","Low","twitter","neutral",0.846468609009141,"objective",0.999984061297256
"urrbrae new world #adelunibooks","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/580996218949533696","@AdelUniUnion","12:34 AM - 26 Mar 2015","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,266,"Low","Low","twitter","neutral",0.571381353154825,"objective",0.999687157250826
"v connect expo   tomorrow   am  pm in hub central  meet not for profit organisations   learn about available volunteering opportunities","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/389957719886929920","@AdelUniUnion","8:35 PM - 14 Oct 2013","[]",NA,NA,716,"None","None","twitter","neutral",0.963516866615174,"objective",0.999999998859958
"vegetarian  halal and gluten free options will be available at todays bbq on the barr smith lawns","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/572917096079736832","@AdelUniUnion","4:30 PM - 3 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,368,"None","Low","twitter","neutral",0.942101612330421,"objective",0.96913188646363
"victoria  parkway  drive #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583522784933838850","@AdelUniUnion","11:54 PM - 1 Apr 2015","[]",NA,NA,245,"None","None","twitter","neutral",0.794356658149756,"objective",0.999999814151499
"visit this here facebook link to win some free movie tickets  last chance  #freetix #theinterview","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/562394089023234049","@AdelUniUnion","3:36 PM - 2 Feb 2015","[]",NA,NA,429,"None","None","twitter","neutral",0.931380514882212,"objective",0.999802947468089
"volleyball club demo at   am on the #mathlawns followed by touch football club demo at      am","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/438468847486521344","@AdelUniUnion","4:21 PM - 25 Feb 2014","[]",NA,NA,664,"None","None","twitter","neutral",0.92621625346624,"objective",1
"voting for student elections has closed  we will update you on the results as soon the votes have been counted  stay tuned","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/375878514836533248","@AdelUniUnion","12:09 AM - 6 Sep 2013","[u'Retweet:1', u'Retweeted:1']",NA,1,757,"None","Low","twitter","neutral",0.982877346235142,"subjective",1
"voting for student elections open this week at north tce  waite and roseworthy you can vote     pm thursday more info","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/375080082165223424","@AdelUniUnion","7:17 PM - 3 Sep 2013","[u'Retweet:1', u'Retweeted:1']",NA,1,764,"None","Low","twitter","neutral",0.967929614362263,"subjective",1
"waite   roseworthy students   vote in student elections today   am  pm at waite and roseworthy union offices","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/375416565011070976","@AdelUniUnion","5:34 PM - 4 Sep 2013","[]",NA,NA,762,"None","None","twitter","neutral",0.802484272995567,"objective",0.729680815880077
"waite campus kicks off a week of stress less days today        am in the hub  share your pics #stresslessday pic twitter com uqt   yxrq","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/605167332365733888","@AdelUniUnion","5:21 PM - 31 May 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,151,"None","Low","twitter","neutral",0.863597939149149,"objective",1
"waite ing for guffman #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575917929411141632","@AdelUniUnion","12:15 AM - 12 Mar 2015","[]",NA,NA,318,"None","None","twitter","neutral",0.572111250081623,"objective",0.993300488015942
"waite middleton #adelunicelebrities","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/586081646123724800","@AdelUniUnion","1:22 AM - 9 Apr 2015","[]",NA,NA,212,"None","None","twitter","neutral",0.616543093277511,"subjective",0.996775953852993
"waite oday kicks off today at      am on the mcleod lawns  celebrate the first week with live music  massages  showbags  hotdogs   more","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/440992891066785792","@AdelUniUnion","3:31 PM - 4 Mar 2014","[]",NA,NA,653,"None","None","twitter","neutral",0.512708598544725,"subjective",0.89560273962843
"waite oday tomorrow from           pm on the mcleod lawns  enjoy live music  djs  free showbags and much more pic twitter com g iefy wqz","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/440664313112457216","@AdelUniUnion","5:45 PM - 3 Mar 2014","[]",NA,NA,654,"None","None","twitter","neutral",0.946933111226048,"objective",1
"waite students share a photo of your meal on campus   tag #lunchatwaite for your chance to win a gym membership #breakfastclub","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/507334250337550338","@AdelUniUnion","6:08 PM - 3 Sep 2014","[]",NA,NA,532,"None","None","twitter","positive",0.647918099850487,"objective",0.999999764960298
"waiting for the scene where dundee gets startled by the camera flashes then climbs up the empire state  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573761949982289920","@AdelUniUnion","12:28 AM - 6 Mar 2015","[]",NA,NA,342,"None","None","twitter","negative",0.724543901592796,"objective",0.999998446831728
"wal is now explaining walkabout means to wander around  educational  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573749306810740736","@AdelUniUnion","11:37 PM - 5 Mar 2015","[]",NA,NA,359,"None","None","twitter","neutral",0.817174353296497,"objective",0.999995980603067
"want a cheeky laugh  the union have    double passes to sex tape to give away  head to our facebook page to win","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/486411876931502080","@AdelUniUnion","12:30 AM - 8 Jul 2014","[]",NA,NA,612,"None","None","twitter","neutral",0.74920555788652,"objective",0.980554367445218
"want a swag bag  a bag of swag  available while stocks last at the union marquee on the #barrsmithlawns #uaoweek pic twitter com kb zh jxog","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/569611596760162304","@AdelUniUnion","1:36 PM - 22 Feb 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,412,"None","Low","twitter","neutral",0.998686629030096,"objective",0.999999736914413
"want be part of the plasti scene  step into our play dojo  share your creations   win a prize pack #stresslessday pic twitter com dc gvsfcvf","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/605917072971800576","@AdelUniUnion","7:01 PM - 2 Jun 2015","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,143,"Low","Low","twitter","neutral",0.734853069717811,"objective",0.999999985314483
"want free breakfast  student care   srcs breakfast club is on again tomorrow morning           am in the fix lounge  pic twitter com lh wiuakjw","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/580498288413184002","@AdelUniUnion","3:35 PM - 24 Mar 2015","[u'Retweet:1', u'Retweeted:1', u'Like:3', u'Liked:3']",3,1,285,"Medium","Low","twitter","neutral",0.951796961867463,"objective",1
"want something delightful   aussie  how bout this aussie delight  free weet bix for union members  details attached  pic twitter com   iymdmz p","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/600928213133471744","@AdelUniUnion","12:37 AM - 20 May 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,160,"None","Low","twitter","neutral",0.950509837315715,"subjective",0.99959326992153
"want to be a cricket coach  or work in project management  in fashion  perhaps at a juice bar   visit  for details","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/542532961992585216","@AdelUniUnion","8:15 PM - 9 Dec 2014","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,446,"Low","Low","twitter","neutral",0.950937721031342,"objective",0.999999999931893
"want to be a the face of the university as a student outreach ambassador   represent at numerous events  apply here","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/345014941083922434","@AdelUniUnion","8:09 PM - 12 Jun 2013","[]",NA,NA,806,"None","None","twitter","neutral",0.949511814542611,"objective",0.999870519423752
"want to display your art on campus  sign up for the unions sala exhibition by tomorrow   pic twitter com lsj iikh g","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/626617303166103552","@AdelUniUnion","9:56 PM - 29 Jul 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,110,"None","Low","twitter","neutral",0.996689551304733,"objective",0.999842118751114
"want to gain event experience  the union are looking for volunteers for our aweesome upcoming event #atthecloisters","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/488896777211232256","@AdelUniUnion","9:04 PM - 14 Jul 2014","[]",NA,NA,607,"None","None","twitter","neutral",0.927242705412072,"objective",0.999999979726436
"want to get the skinny on #oweek events  subscribe to our e newsletter  first edition for      goes out tomorrow","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/567137686620606466","@AdelUniUnion","5:45 PM - 15 Feb 2015","[]",NA,NA,424,"None","None","twitter","neutral",0.934722557766546,"subjective",0.752613239106946
"want to hear more about #eldercon music cuts  visit this link","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/598760236988518400","@AdelUniUnion","1:02 AM - 14 May 2015","[]",NA,NA,166,"None","None","twitter","neutral",0.843249578102666,"subjective",0.999794052479128
"want to help shape student experience at adelaide uni  apply for become a      student experience director  download","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/542885509786107904","@AdelUniUnion","7:36 PM - 10 Dec 2014","[]",NA,NA,443,"None","None","twitter","neutral",0.810252033925299,"objective",0.999999995454908
"want to join a club or three  clubs are in the hub this week  theres something for everyone  #clubsland pic twitter com ioektkgx f","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/496163563828830209","@AdelUniUnion","10:19 PM - 3 Aug 2014","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,573,"Low","Low","twitter","neutral",0.996605585492662,"objective",0.999999999964611
"want to learn about the funny side of uni life  #unilowdown #standupcomedy  pm today  mezzanine level  hub central  pic twitter com nuyex kz i","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/492144403884933120","@AdelUniUnion","8:09 PM - 23 Jul 2014","[u'Retweet:3', u'Retweeted:3']",NA,3,600,"None","Medium","twitter","neutral",0.954942762060901,"objective",0.950762992864445
"want to learn about volunteering  the auu #volunteers expo is this wednesday   am  pm in  uahubcentral pic twitter com x igneyxq","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/498723803610902528","@AdelUniUnion","11:53 PM - 10 Aug 2014","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,567,"Low","Low","twitter","neutral",0.992910690652157,"objective",0.994873071633669
"want to make smarter choices in the supermarket aisle  join our free  members only supermarket tour  register now","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/597657324363231233","@AdelUniUnion","11:59 PM - 10 May 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,170,"None","Low","twitter","neutral",0.758496708070466,"objective",0.999999994192355
"want to turn unwanted items into cash  or score a bargain  head to our online marketplace and buy  sell or trade","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/410244912760623104","@AdelUniUnion","7:09 PM - 9 Dec 2013","[]",NA,NA,700,"None","None","twitter","neutral",0.73343600030422,"subjective",0.919165111219252
"want to win   tickets to see midnight juggernauts    come to band comp at the unibar tonight from  pm and  pm you could win","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/370364009360662528","@AdelUniUnion","6:57 PM - 21 Aug 2013","[]",NA,NA,779,"None","None","twitter","neutral",0.915273652329502,"subjective",1
"want to win a #laneway ticket  complete our      union survery for your chance to win   pic twitter com v fv dghwt","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/530193610134679553","@AdelUniUnion","7:03 PM - 5 Nov 2014","[]",NA,NA,461,"None","None","twitter","neutral",0.99675482557705,"objective",0.999999999641551
"want to win a double movie pass  head to our facebook page for details #deliverusfromevil  pic twitter com fvenq eto","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/489718693396377601","@AdelUniUnion","3:30 AM - 17 Jul 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,604,"None","Low","twitter","neutral",0.99406496436127,"objective",0.996184712524643
"want to win a foosball table  head to the walter young gardens outside lg napier now  #worldweek #freeamericancandy","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/379436329236705280","@AdelUniUnion","7:47 PM - 15 Sep 2013","[]",NA,NA,741,"None","None","twitter","neutral",0.705230262880398,"objective",0.99999983467663
"want to win free tickets to the cinema or stand up comedy  come shoot hoops w  auu pres sam davis at re oday to win  pic twitter com b nkvbdv b","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/493949475379884033","@AdelUniUnion","7:41 PM - 28 Jul 2014","[]",NA,NA,593,"None","None","twitter","neutral",0.999296813107663,"objective",0.999964091605919
"want to win this exclusive #atthecloisters pack  head to our fb page for your chance to win   pic twitter com shzxarvgjf","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/492615556550234112","@AdelUniUnion","3:21 AM - 25 Jul 2014","[]",NA,NA,598,"None","None","twitter","neutral",0.997111008044018,"objective",0.999999998839627
"want win movie tickets  just comment on this facebook post to be in the running","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/552647844071358464","@AdelUniUnion","6:08 PM - 6 Jan 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,437,"None","Low","twitter","neutral",0.903850590167302,"subjective",0.999999481556441
"wanted  show bag packers to assist on wed    feb and thurs    feb at the fix  lunch provided apply below","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/430119216193097728","@AdelUniUnion","3:23 PM - 2 Feb 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,699,"None","Low","twitter","neutral",0.718072764030764,"objective",0.999999903245676
"warren  peace  bebbington #adelunibooks","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/580990874873516033","@AdelUniUnion","12:13 AM - 26 Mar 2015","[u'Retweet:2', u'Retweeted:2']",NA,2,274,"None","Low","twitter","neutral",0.652809603355135,"objective",0.99986463934782
"was hopelessly lost in the library  but fortunately had these to keep going  thx  adeluniunion  #worldkindnessday pic twitter com ciqko qcln","twitter_hashtag_AdelUniUnion","https://twitter.com/lewis_math/status/665003446337056768","@lewis_math","7:09 PM - 12 Nov 2015","[u'Retweet:1', u'Retweeted:1', u'Like:3', u'Liked:3']",3,1,30,"Medium","Low","twitter","neutral",0.939402468439671,"objective",0.99999956429672
"watch out  dolores umbridge is at oweek  #harrypotter #uaoweek #adelaideuniversityunion pic twitter com qnkstwipsi","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/438493750768054272","@AdelUniUnion","6:00 PM - 25 Feb 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,659,"None","Low","twitter","neutral",0.992737315808243,"objective",0.999999999610083
